Sample,Distance
7231,23.0381
7232,22.9323
7233,22.8094
7234,22.6606
7235,22.5161
7236,22.363
7237,22.2013
7238,22.0267
7239,21.8522
7240,21.669
7241,21.4686
7242,21.2854
7243,21.0937
7244,20.9062
7245,20.723
7246,20.5398
7247,20.3652
7248,20.1949
7249,20.0247
7250,19.8759
7251,19.7361
7252,19.6132
7253,19.4988
7254,19.3973
7255,19.313
7256,19.2244
7257,19.1703
7258,19.1247
7259,19.1006
7260,19.0937
7261,19.0997
7262,19.1273
7263,19.1715
7264,19.2206
7265,19.2997
7266,19.3874
7267,19.4923
7268,19.6144
7269,19.7409
7270,19.8845
7271,20.0238
7272,20.1889
7273,20.3584
7274,20.5364
7275,20.723
7276,20.9139
7277,21.1048
7278,21.2957
7279,21.4824
7280,21.669
7281,21.8599
7282,22.0465
7283,22.2245
7284,22.3983
7285,22.5591
7286,22.7027
7287,22.8463
7288,22.9813
7289,23.1078
7290,23.217
7291,23.3047
7292,23.3795
7293,23.5446
7294,23.6109
7295,23.6556
7296,23.6741
7297,23.6844
7298,23.6646
7299,23.6233
7300,23.5692
7301,23.4849
7302,23.3963
7303,23.3808
7304,23.4384
7305,23.3241
7306,23.1753
7307,23.0179
7308,22.8136
7309,22.566
7310,22.314
7311,22.1136
7312,21.9089
7313,21.7128
7314,21.5297
7315,21.3508
7316,21.159
7317,20.9715
7318,20.7797
7319,20.5622
7320,20.3661
7321,20.1786
7322,19.9653
7323,19.6746
7324,19.513
7325,19.3986
7326,19.3401
7327,19.4149
7328,19.3779
7329,19.384
7330,19.3814
7331,19.3573
7332,19.3762
7333,19.4209
7334,19.4528
7335,19.5147
7336,19.5895
7337,19.6729
7338,19.7736
7339,19.8828
7340,20.0092
7341,20.1399
7342,20.2792
7343,20.3411
7344,20.3257
7345,20.4951
7346,20.6555
7347,20.8378
7348,20.9986
7349,21.1207
7350,21.2128
7351,21.3994
7352,21.586
7353,21.7726
7354,21.9506
7355,22.1287
7356,22.3067
7357,22.4718
7358,22.6283
7359,22.7805
7360,22.9156
7361,23.0205
7362,23.134
7363,23.226
7364,23.3008
7365,23.3628
7366,23.4118
7367,23.4436
7368,23.4582
7369,23.4427
7370,23.4273
7371,23.386
7372,23.3404
7373,23.2733
7374,23.1933
7375,23.0962
7376,22.9775
7377,22.8545
7378,22.7186
7379,22.5784
7380,22.4082
7381,22.2508
7382,22.0762
7383,21.9016
7384,21.7098
7385,21.531
7386,21.3392
7387,21.1603
7388,20.9728
7389,20.7896
7390,20.6151
7391,20.4276
7392,20.2659
7393,20.1042
7394,19.9554
7395,19.8153
7396,19.688
7397,19.5736
7398,19.4721
7399,19.3706
7400,19.467
7401,19.4472
7402,19.4059
7403,19.3818
7404,19.3706
7405,19.381
7406,19.3956
7407,19.436
7408,19.4936
7409,19.5555
7410,19.7422
7411,19.9589
7412,20.1111
7413,20.2461
7414,20.3725
7415,20.5162
7416,20.6684
7417,20.8335
7418,20.9943
7419,21.1465
7420,21.3246
7421,21.5069
7422,21.7193
7423,21.9102
7424,22.0925
7425,22.2663
7426,22.4013
7427,22.4761
7428,22.5849
7429,22.6984
7430,22.8033
7431,22.9383
7432,23.0734
7433,23.2127
7434,23.3348
7435,23.4268
7436,23.4931
7437,23.555
7438,23.5997
7439,23.6229
7440,23.6332
7441,23.6306
7442,23.6367
7443,23.6126
7444,23.5713
7445,23.5257
7446,23.4501
7447,23.3658
7448,23.2643
7449,23.1542
7450,23.0355
7451,22.8953
7452,22.7294
7453,22.5763
7454,22.4189
7455,22.24
7456,22.0655
7457,21.878
7458,21.6948
7459,21.4987
7460,21.3241
7461,21.1581
7462,20.9879
7463,20.8219
7464,20.6602
7465,20.4598
7466,20.1868
7467,19.9391
7468,19.8204
7469,19.7103
7470,19.6175
7471,19.5289
7472,19.4618
7473,19.399
7474,19.3491
7475,19.3122
7476,19.301
7477,19.2683
7478,19.1367
7479,19.1771
7480,19.2348
7481,19.3096
7482,19.3844
7483,19.4846
7484,19.6024
7485,19.7288
7486,19.8681
7487,20.0204
7488,20.1769
7489,20.3334
7490,20.5071
7491,20.6852
7492,20.8718
7493,21.0627
7494,21.2493
7495,21.4402
7496,21.6311
7497,21.8049
7498,21.9872
7499,22.1652
7500,22.3389
7501,22.504
7502,22.652
7503,22.7956
7504,22.9177
7505,23.0398
7506,23.1447
7507,23.2368
7508,23.3202
7509,23.3778
7510,23.4311
7511,23.4586
7512,23.4604
7513,23.4578
7514,23.4423
7515,23.4139
7516,23.364
7517,23.297
7518,23.2127
7519,23.1026
7520,22.9925
7521,22.8695
7522,22.738
7523,22.5935
7524,22.4404
7525,22.2787
7526,22.1084
7527,21.9167
7528,21.7507
7529,21.6664
7530,21.5778
7531,21.4032
7532,21.2201
7533,21.0412
7534,20.8451
7535,20.7651
7536,20.7411
7537,20.6009
7538,20.4607
7539,20.3205
7540,20.1975
7541,20.0788
7542,19.9559
7543,19.8716
7544,19.7916
7545,19.7288
7546,19.6703
7547,19.6334
7548,19.5921
7549,19.5336
7550,19.5138
7551,19.5069
7552,19.5431
7553,19.605
7554,19.6798
7555,19.7761
7556,19.8767
7557,19.9774
7558,20.0866
7559,20.1829
7560,20.3179
7561,20.4615
7562,20.6224
7563,20.7961
7564,20.9784
7565,21.1865
7566,21.4161
7567,21.6238
7568,21.8922
7569,22.1261
7570,22.3213
7571,22.5079
7572,22.6687
7573,22.8296
7574,22.9818
7575,23.1211
7576,23.2518
7577,23.361
7578,23.4574
7579,23.4806
7580,23.3447
7581,23.4152
7582,23.4599
7583,23.4875
7584,23.4978
7585,23.4995
7586,23.4754
7587,23.3997
7588,23.3198
7589,23.2484
7590,23.0781
7591,22.9852
7592,22.8794
7593,22.7565
7594,22.6077
7595,22.4675
7596,22.3187
7597,22.1656
7598,22.004
7599,21.838
7600,21.6634
7601,21.4888
7602,21.297
7603,21.1182
7604,20.9436
7605,20.7647
7606,20.5944
7607,20.4284
7608,20.2711
7609,20.1008
7610,19.9563
7611,19.8204
7612,19.6974
7613,19.5874
7614,19.4859
7615,19.4016
7616,19.3302
7617,19.2631
7618,19.2262
7619,19.2021
7620,19.1952
7621,19.2012
7622,19.2244
7623,19.2649
7624,19.3053
7625,19.3715
7626,19.4549
7627,19.5555
7628,19.6648
7629,19.7912
7630,19.9305
7631,20.0741
7632,20.2177
7633,20.3829
7634,20.5566
7635,20.7346
7636,20.9126
7637,21.0949
7638,21.2816
7639,21.4553
7640,21.6376
7641,21.8199
7642,21.9979
7643,22.1717
7644,22.3368
7645,22.4976
7646,22.6627
7647,22.7977
7648,23.0145
7649,23.1366
7650,23.263
7651,23.3593
7652,23.4341
7653,23.4913
7654,23.506
7655,23.5335
7656,23.5524
7657,23.5584
7658,23.5644
7659,23.5489
7660,23.4991
7661,23.4363
7662,23.3434
7663,23.2462
7664,23.2049
7665,23.2454
7666,23.1482
7667,23.0166
7668,22.8592
7669,22.6804
7670,22.5019
7671,22.3101
7672,22.0882
7673,21.8793
7674,21.6574
7675,21.4312
7676,21.2437
7677,21.0433
7678,20.8602
7679,20.6813
7680,20.4938
7681,20.302
7682,20.136
7683,19.9916
7684,19.8471
7685,19.737
7686,19.6484
7687,19.5942
7688,19.553
7689,19.5074
7690,19.4704
7691,19.4592
7692,19.4566
7693,19.4885
7694,19.5332
7695,19.5865
7696,19.6699
7697,19.7576
7698,19.8497
7699,19.9503
7700,20.0509
7701,20.1644
7702,20.2564
7703,20.2754
7704,20.3201
7705,20.4852
7706,20.6503
7707,20.8193
7708,20.9973
7709,21.1496
7710,21.2502
7711,21.3508
7712,21.5331
7713,21.7154
7714,21.8977
7715,22.0586
7716,22.228
7717,22.3888
7718,22.541
7719,22.6846
7720,22.8154
7721,22.9332
7722,23.0295
7723,23.1258
7724,23.2092
7725,23.2755
7726,23.3202
7727,23.352
7728,23.3709
7729,23.3726
7730,23.3486
7731,23.3159
7732,23.2703
7733,23.2032
7734,23.1362
7735,23.039
7736,22.9418
7737,22.8102
7738,22.6786
7739,22.547
7740,22.3983
7741,22.2409
7742,22.0835
7743,21.9175
7744,21.7429
7745,21.5598
7746,21.3766
7747,21.1977
7748,21.0188
7749,20.8442
7750,20.674
7751,20.508
7752,20.3334
7753,20.1803
7754,20.0358
7755,19.9
7756,19.777
7757,19.6626
7758,19.5654
7759,19.4855
7760,19.4614
7761,19.5061
7762,19.4906
7763,19.4751
7764,19.4682
7765,19.4743
7766,19.4932
7767,19.5207
7768,19.5697
7769,19.6317
7770,19.8183
7771,20.0221
7772,20.1571
7773,20.2835
7774,20.4056
7775,20.5278
7776,20.6585
7777,20.7892
7778,20.9328
7779,21.0937
7780,21.2932
7781,21.4841
7782,21.6922
7783,21.8788
7784,22.0568
7785,22.2349
7786,22.4043
7787,22.5694
7788,22.7173
7789,22.848
7790,22.9616
7791,23.0579
7792,23.1495
7793,23.2415
7794,23.3378
7795,23.4255
7796,23.5219
7797,23.5752
7798,23.6328
7799,23.6732
7800,23.6835
7801,23.6853
7802,23.6698
7803,23.65
7804,23.5915
7805,23.5201
7806,23.4531
7807,23.3645
7808,23.263
7809,23.1486
7810,23.0256
7811,22.8855
7812,22.7238
7813,22.5707
7814,22.4047
7815,22.243
7816,22.0771
7817,21.9025
7818,21.7326
7819,21.558
7820,21.3749
7821,21.2003
7822,21.03
7823,20.8597
7824,20.6723
7825,20.4762
7826,20.2371
7827,19.9937
7828,19.875
7829,19.7736
7830,19.6764
7831,19.5964
7832,19.525
7833,19.4708
7834,19.4296
7835,19.3926
7836,19.3728
7837,19.3057
7838,19.2128
7839,19.2489
7840,19.3023
7841,19.3685
7842,19.439
7843,19.5353
7844,19.6445
7845,19.7667
7846,19.9017
7847,20.0496
7848,20.2018
7849,20.3665
7850,20.5187
7851,20.6968
7852,20.8705
7853,21.0528
7854,21.2351
7855,21.4174
7856,21.5998
7857,21.7649
7858,21.9429
7859,22.1166
7860,22.2817
7861,22.4383
7862,22.5905
7863,22.7298
7864,22.8605
7865,22.9611
7866,23.0704
7867,23.1624
7868,23.2415
7869,23.2991
7870,23.3481
7871,23.38
7872,23.3817
7873,23.3834
7874,23.3679
7875,23.3352
7876,23.2897
7877,23.2312
7878,23.1555
7879,23.0669
7880,22.9525
7881,22.8339
7882,22.7109
7883,22.5707
7884,22.4219
7885,22.2688
7886,22.1072
7887,21.9369
7888,21.8612
7889,21.7769
7890,21.6109
7891,21.4407
7892,21.2618
7893,21.0872
7894,20.9169
7895,20.7337
7896,20.6495
7897,20.6254
7898,20.5196
7899,20.4009
7900,20.2822
7901,20.1722
7902,20.0535
7903,19.9606
7904,19.8849
7905,19.8264
7906,19.7766
7907,19.7439
7908,19.7155
7909,19.7
7910,19.6931
7911,19.7207
7912,19.7482
7913,19.7843
7914,19.8462
7915,19.8995
7916,19.9615
7917,20.0406
7918,20.1498
7919,20.2762
7920,20.4069
7921,20.5506
7922,20.7243
7923,20.8937
7924,21.076
7925,21.2841
7926,21.5095
7927,21.7305
7928,21.93
7929,22.1037
7930,22.2731
7931,22.4469
7932,22.5905
7933,22.747
7934,22.8773
7935,22.9865
7936,22.9323
7937,22.9856
7938,23.0906
7939,23.1783
7940,23.2445
7941,23.3021
7942,23.3468
7943,23.3787
7944,23.4019
7945,23.3864
7946,23.3494
7947,23.2781
7948,23.2239
7949,23.1697
7950,22.9951
7951,22.9065
7952,22.805
7953,22.6907
7954,22.5677
7955,22.4232
7956,22.283
7957,22.1385
7958,21.9855
7959,21.8281
7960,21.6578
7961,21.4966
7962,21.3134
7963,21.1431
7964,20.9728
7965,20.8025
7966,20.6409
7967,20.4792
7968,20.3261
7969,20.1773
7970,20.0242
7971,19.897
7972,19.7783
7973,19.6725
7974,19.5753
7975,19.4953
7976,19.424
7977,19.3698
7978,19.3156
7979,19.2915
7980,19.2803
7981,19.2864
7982,19.3053
7983,19.3414
7984,19.3904
7985,19.4437
7986,19.5272
7987,19.6192
7988,19.7241
7989,19.8419
7990,19.9726
7991,20.112
7992,20.2594
7993,20.4031
7994,20.5639
7995,20.7333
7996,20.907
7997,21.085
7998,21.2588
7999,21.4411
8000,21.6062
8001,21.7799
8002,21.9536
8003,22.1231
8004,22.2839
8005,22.4533
8006,22.6829
8007,22.8437
8008,22.996
8009,23.1224
8010,23.2273
8011,23.3107
8012,23.377
8013,23.426
8014,23.4578
8015,23.4638
8016,23.4698
8017,23.4586
8018,23.4561
8019,23.432
8020,23.3993
8021,23.358
8022,23.2952
8023,23.1938
8024,23.0923
8025,22.9779
8026,22.9753
8027,22.9728
8028,22.8369
8029,22.6838
8030,22.5092
8031,22.3389
8032,22.1643
8033,21.9855
8034,21.8023
8035,21.6191
8036,21.4273
8037,21.2269
8038,20.9879
8039,20.7746
8040,20.5914
8041,20.4297
8042,20.281
8043,20.1451
8044,20.0221
8045,19.8991
8046,19.8062
8047,19.7262
8048,19.6592
8049,19.6179
8050,19.5852
8051,19.5826
8052,19.5972
8053,19.6076
8054,19.6437
8055,19.6798
8056,19.7546
8057,19.8122
8058,19.8871
8059,19.9791
8060,20.0754
8061,20.1846
8062,20.2594
8063,20.2741
8064,20.3317
8065,20.4925
8066,20.6533
8067,20.8184
8068,20.975
8069,21.1487
8070,21.3095
8071,21.4402
8072,21.4893
8073,21.6587
8074,21.8281
8075,21.9889
8076,22.154
8077,22.3148
8078,22.4628
8079,22.6064
8080,22.7328
8081,22.8545
8082,22.9594
8083,23.0385
8084,23.1177
8085,23.1839
8086,23.2286
8087,23.2647
8088,23.2879
8089,23.2897
8090,23.2656
8091,23.2415
8092,23.1959
8093,23.146
8094,23.0704
8095,22.9904
8096,22.9018
8097,22.7831
8098,22.6515
8099,22.5243
8100,22.3841
8101,22.2353
8102,22.0779
8103,21.9205
8104,21.7507
8105,21.5718
8106,21.4015
8107,21.2313
8108,21.0567
8109,20.8907
8110,20.7247
8111,20.5673
8112,20.4099
8113,20.2483
8114,20.1081
8115,19.9765
8116,19.8578
8117,19.752
8118,19.6549
8119,19.5663
8120,19.5895
8121,19.5869
8122,19.5757
8123,19.5646
8124,19.5534
8125,19.5594
8126,19.5783
8127,19.6101
8128,19.6463
8129,19.7039
8130,19.7744
8131,19.9438
8132,20.1261
8133,20.2784
8134,20.4306
8135,20.5351
8136,20.683
8137,20.7879
8138,20.8584
8139,20.9462
8140,21.0941
8141,21.2635
8142,21.4329
8143,21.5937
8144,21.8664
8145,22.1605
8146,22.3686
8147,22.5251
8148,22.673
8149,22.8167
8150,22.9431
8151,23.0652
8152,23.1873
8153,23.2922
8154,23.3843
8155,23.4634
8156,23.5253
8157,23.5743
8158,23.6018
8159,23.6294
8160,23.6397
8161,23.6414
8162,23.6259
8163,23.5932
8164,23.552
8165,23.4763
8166,23.4049
8167,23.3163
8168,23.2105
8169,23.1005
8170,22.9775
8171,22.8459
8172,22.71
8173,22.5483
8174,22.3953
8175,22.2379
8176,22.0719
8177,21.9016
8178,21.7356
8179,21.5654
8180,21.3779
8181,21.2033
8182,21.0244
8183,20.8154
8184,20.5635
8185,20.3244
8186,20.1885
8187,20.0655
8188,19.9425
8189,19.8368
8190,19.7396
8191,19.6639
8192,19.5968
8193,19.5426
8194,19.5014
8195,19.4601
8196,19.436
8197,19.3904
8198,19.3405
8199,19.3122
8200,19.3698
8201,19.436
8202,19.5108
8203,19.5899
8204,19.6992
8205,19.8127
8206,19.9477
8207,20.0827
8208,20.2306
8209,20.3829
8210,20.5308
8211,20.7002
8212,20.8696
8213,21.0476
8214,21.2257
8215,21.4037
8216,21.5774
8217,21.7511
8218,21.9119
8219,22.0814
8220,22.2422
8221,22.3901
8222,22.538
8223,22.673
8224,22.7952
8225,22.8958
8226,22.9964
8227,23.0884
8228,23.1585
8229,23.2247
8230,23.2694
8231,23.3013
8232,23.3202
8233,23.309
8234,23.2978
8235,23.2737
8236,23.2282
8237,23.1697
8238,23.0983
8239,23.014
8240,22.9039
8241,22.7939
8242,22.6709
8243,22.5393
8244,22.3996
8245,22.2465
8246,22.102
8247,21.9489
8248,21.8646
8249,21.7675
8250,21.6316
8251,21.4613
8252,21.291
8253,21.1293
8254,20.9591
8255,20.7888
8256,20.6271
8257,20.5686
8258,20.5316
8259,20.4431
8260,20.3373
8261,20.2401
8262,20.1386
8263,20.0457
8264,19.9701
8265,19.9116
8266,19.8617
8267,19.8333
8268,19.8092
8269,19.8024
8270,19.8041
8271,19.8359
8272,19.8634
8273,19.9124
8274,19.9744
8275,20.032
8276,20.1154
8277,20.1945
8278,20.2822
8279,20.4044
8280,20.5351
8281,20.7002
8282,20.8739
8283,21.0558
8284,21.2252
8285,21.4032
8286,21.5512
8287,21.7292
8288,21.8986
8289,22.0637
8290,22.2245
8291,22.3639
8292,22.4774
8293,22.4189
8294,22.5367
8295,22.6717
8296,22.7939
8297,22.9074
8298,23.0037
8299,23.0828
8300,23.1533
8301,23.1981
8302,23.2213
8303,23.2316
8304,23.2204
8305,23.2264
8306,23.2153
8307,23.1912
8308,23.0553
8309,22.9882
8310,22.9212
8311,22.8326
8312,22.744
8313,22.6425
8314,22.5152
8315,22.3922
8316,22.2478
8317,22.1033
8318,21.9588
8319,21.8057
8320,21.644
8321,21.4867
8322,21.325
8323,21.1504
8324,20.9887
8325,20.8313
8326,20.6783
8327,20.5209
8328,20.3764
8329,20.2319
8330,20.1003
8331,19.9645
8332,19.8458
8333,19.74
8334,19.6471
8335,19.5671
8336,19.5001
8337,19.4459
8338,19.396
8339,19.3719
8340,19.3607
8341,19.3625
8342,19.3857
8343,19.4175
8344,19.4622
8345,19.5198
8346,19.5861
8347,19.6738
8348,19.7744
8349,19.8879
8350,20.01
8351,20.1408
8352,20.2844
8353,20.4237
8354,20.5802
8355,20.7411
8356,20.9105
8357,21.0799
8358,21.2493
8359,21.423
8360,21.5924
8361,21.749
8362,21.9141
8363,22.0921
8364,22.3303
8365,22.4998
8366,22.6821
8367,22.8386
8368,22.9521
8369,23.0699
8370,23.1662
8371,23.2583
8372,23.3288
8373,23.3778
8374,23.4182
8375,23.4285
8376,23.4174
8377,23.4105
8378,23.395
8379,23.3666
8380,23.334
8381,23.2884
8382,23.2342
8383,23.137
8384,23.0398
8385,22.934
8386,22.8111
8387,22.6795
8388,22.5393
8389,22.4808
8390,22.4439
8391,22.3123
8392,22.1678
8393,22.0018
8394,21.8315
8395,21.6527
8396,21.4824
8397,21.3035
8398,21.116
8399,20.9457
8400,20.7841
8401,20.6267
8402,20.4693
8403,20.3506
8404,20.2233
8405,20.1132
8406,20.0118
8407,19.9232
8408,19.8561
8409,19.7976
8410,19.7477
8411,19.7237
8412,19.7125
8413,19.7056
8414,19.7331
8415,19.7649
8416,19.8097
8417,19.8587
8418,19.9421
8419,20.0212
8420,20.1132
8421,20.1623
8422,20.1683
8423,20.2001
8424,20.3437
8425,20.4916
8426,20.6482
8427,20.809
8428,20.9612
8429,21.1263
8430,21.3043
8431,21.4437
8432,21.531
8433,21.6316
8434,21.7881
8435,21.9532
8436,22.0968
8437,22.2534
8438,22.3927
8439,22.5277
8440,22.6541
8441,22.7676
8442,22.8726
8443,22.9517
8444,23.0308
8445,23.1013
8446,23.1503
8447,23.1908
8448,23.214
8449,23.2157
8450,23.2088
8451,23.1718
8452,23.1349
8453,23.085
8454,23.0179
8455,22.9379
8456,22.8407
8457,22.7436
8458,22.6163
8459,22.489
8460,22.3574
8461,22.2129
8462,22.0685
8463,21.9154
8464,21.7537
8465,21.592
8466,21.4174
8467,21.2558
8468,21.0855
8469,20.9238
8470,20.7621
8471,20.609
8472,20.456
8473,20.2986
8474,20.1627
8475,20.0354
8476,19.921
8477,19.8196
8478,19.7228
8479,19.6385
8480,19.6618
8481,19.6458
8482,19.6476
8483,19.6407
8484,19.6252
8485,19.6269
8486,19.6458
8487,19.6734
8488,19.7052
8489,19.7671
8490,19.8333
8491,19.9124
8492,20.0088
8493,20.1137
8494,20.2315
8495,20.3622
8496,20.4843
8497,20.628
8498,20.7802
8499,20.9367
8500,21.0975
8501,21.2583
8502,21.4235
8503,21.5671
8504,21.7322
8505,21.893
8506,22.0581
8507,22.2878
8508,22.5174
8509,22.7255
8510,22.882
8511,23.0127
8512,23.1263
8513,23.2312
8514,23.3275
8515,23.398
8516,23.4642
8517,23.5176
8518,23.5408
8519,23.5683
8520,23.5786
8521,23.576
8522,23.552
8523,23.5193
8524,23.4651
8525,23.398
8526,23.3051
8527,23.2123
8528,23.1022
8529,22.9878
8530,22.8562
8531,22.6945
8532,22.5415
8533,22.3712
8534,22.1794
8535,22.0134
8536,21.8431
8537,21.6342
8538,21.4596
8539,21.2807
8540,21.1276
8541,20.953
8542,20.8258
8543,20.6684
8544,20.5583
8545,20.3837
8546,20.2607
8547,20.1077
8548,19.9804
8549,19.8875
8550,19.7946
8551,19.7189
8552,19.6562
8553,19.602
8554,19.565
8555,19.5452
8556,19.5211
8557,19.5315
8558,19.5504
8559,19.565
8560,19.5882
8561,19.5899
8562,19.639
8563,19.6407
8564,19.7456
8565,19.8548
8566,19.9769
8567,20.112
8568,20.2513
8569,20.4035
8570,20.56
8571,20.7079
8572,20.8774
8573,21.0468
8574,21.2162
8575,21.3856
8576,21.555
8577,21.7245
8578,21.8767
8579,22.0332
8580,22.1897
8581,22.3419
8582,22.4813
8583,22.6116
8584,22.7337
8585,22.8386
8586,22.9263
8587,23.014
8588,23.0889
8589,23.1508
8590,23.1955
8591,23.2273
8592,23.2462
8593,23.235
8594,23.2239
8595,23.1955
8596,23.1542
8597,23.1
8598,23.033
8599,22.953
8600,22.8558
8601,22.7457
8602,22.627
8603,22.4998
8604,22.3682
8605,22.2237
8606,22.0792
8607,21.9347
8608,21.8891
8609,21.7834
8610,21.6346
8611,21.469
8612,21.3074
8613,21.15
8614,20.9926
8615,20.8352
8616,20.6735
8617,20.5291
8618,20.3889
8619,20.3046
8620,20.345
8621,20.2736
8622,20.198
8623,20.1223
8624,20.0423
8625,19.9752
8626,19.9296
8627,19.897
8628,19.8815
8629,19.8746
8630,19.8849
8631,19.8909
8632,19.9357
8633,19.9847
8634,20.0509
8635,20.1257
8636,20.2048
8637,20.3055
8638,20.4104
8639,20.5196
8640,20.6413
8641,20.7849
8642,20.9242
8643,21.0807
8644,21.2373
8645,21.3981
8646,21.546
8647,21.7111
8648,21.8633
8649,22.007
8650,22.1162
8651,22.062
8652,22.2013
8653,22.3492
8654,22.4714
8655,22.5935
8656,22.707
8657,22.8076
8658,22.8996
8659,22.9788
8660,23.0364
8661,23.0682
8662,23.1043
8663,23.1362
8664,23.1551
8665,23.1654
8666,23.1499
8667,23.1215
8668,23.0802
8669,23.0089
8670,22.9375
8671,22.8532
8672,22.6829
8673,22.5815
8674,22.4714
8675,22.3527
8676,22.2125
8677,22.0809
8678,21.9365
8679,21.7963
8680,21.6432
8681,21.4901
8682,21.337
8683,21.1796
8684,21.0137
8685,20.8606
8686,20.7075
8687,20.5587
8688,20.4142
8689,20.2741
8690,20.1468
8691,20.0152
8692,19.9051
8693,19.8079
8694,19.7194
8695,19.6437
8696,19.5809
8697,19.5267
8698,19.4855
8699,19.4485
8700,19.4373
8701,19.439
8702,19.4536
8703,19.4811
8704,19.5259
8705,19.5878
8706,19.6454
8707,19.7288
8708,19.8252
8709,19.9344
8710,20.0522
8711,20.1786
8712,20.3136
8713,20.4529
8714,20.5923
8715,20.7488
8716,20.9096
8717,21.0704
8718,21.2355
8719,21.4007
8720,21.5658
8721,21.7137
8722,21.8745
8723,22.0353
8724,22.1962
8725,22.3527
8726,22.5651
8727,22.7001
8728,22.8609
8729,22.9788
8730,23.088
8731,23.1671
8732,23.229
8733,23.2823
8734,23.3142
8735,23.3288
8736,23.3305
8737,23.3236
8738,23.3038
8739,23.2841
8740,23.2471
8741,23.1972
8742,23.1387
8743,23.0716
8744,22.9788
8745,22.8859
8746,22.7672
8747,22.6399
8748,22.5084
8749,22.3682
8750,22.2194
8751,22.0491
8752,21.9605
8753,21.9322
8754,21.8049
8755,21.6604
8756,21.4987
8757,21.3413
8758,21.1796
8759,21.0094
8760,20.8563
8761,20.7075
8762,20.5673
8763,20.4357
8764,20.3171
8765,20.207
8766,20.0969
8767,20.0083
8768,19.9369
8769,19.8828
8770,19.8372
8771,19.8131
8772,19.7933
8773,19.795
8774,19.7925
8775,19.8157
8776,19.8561
8777,19.9137
8778,19.9584
8779,20.0247
8780,20.0737
8781,20.084
8782,20.1244
8783,20.2164
8784,20.3558
8785,20.5037
8786,20.6559
8787,20.8167
8788,20.9733
8789,21.1255
8790,21.2863
8791,21.4514
8792,21.5907
8793,21.6999
8794,21.7576
8795,21.9098
8796,22.0448
8797,22.1884
8798,22.3316
8799,22.4623
8800,22.5888
8801,22.7066
8802,22.8072
8803,22.8992
8804,22.9654
8805,23.0274
8806,23.0764
8807,23.1125
8808,23.1357
8809,23.1417
8810,23.1349
8811,23.1022
8812,23.0652
8813,23.0196
8814,22.9611
8815,22.8812
8816,22.7969
8817,22.6954
8818,22.5896
8819,22.458
8820,22.3265
8821,22.1949
8822,22.0504
8823,21.9016
8824,21.7485
8825,21.5912
8826,21.4209
8827,21.2596
8828,21.1022
8829,20.9449
8830,20.7918
8831,20.643
8832,20.4985
8833,20.3584
8834,20.2139
8835,20.0952
8836,19.9808
8837,19.8793
8838,19.7821
8839,19.8269
8840,19.8114
8841,19.7744
8842,19.7331
8843,19.7091
8844,19.6936
8845,19.6953
8846,19.7099
8847,19.746
8848,19.7864
8849,19.8226
8850,19.8931
8851,19.9722
8852,20.0599
8853,20.1649
8854,20.2741
8855,20.3962
8856,20.514
8857,20.6529
8858,20.8008
8859,20.9487
8860,21.1053
8861,21.2575
8862,21.4183
8863,21.5748
8864,21.7184
8865,21.8707
8866,22.0272
8867,22.1751
8868,22.3144
8869,22.4494
8870,22.5759
8871,22.7023
8872,22.8889
8873,23.0798
8874,23.1976
8875,23.2983
8876,23.3774
8877,23.4307
8878,23.4711
8879,23.4814
8880,23.4789
8881,23.4548
8882,23.306
8883,23.1787
8884,23.1331
8885,23.079
8886,22.9947
8887,22.9147
8888,22.8175
8889,22.7203
8890,22.606
8891,22.483
8892,22.3557
8893,22.2198
8894,22.0581
8895,21.9094
8896,21.7606
8897,21.5989
8898,21.4458
8899,21.2841
8900,21.1354
8901,20.9651
8902,20.8163
8903,20.6675
8904,20.5273
8905,20.3915
8906,20.3158
8907,20.2573
8908,20.1644
8909,20.0586
8910,19.9443
8911,19.7783
8912,19.7198
8913,19.6742
8914,19.6372
8915,19.6132
8916,19.5891
8917,19.5908
8918,19.614
8919,19.6458
8920,19.6949
8921,19.7525
8922,19.8359
8923,19.9193
8924,19.9769
8925,20.0303
8926,20.0621
8927,20.1584
8928,20.2934
8929,20.4241
8930,20.5764
8931,20.7157
8932,20.8808
8933,21.0416
8934,21.211
8935,21.3719
8936,21.5413
8937,21.7021
8938,21.8629
8939,22.0065
8940,22.1588
8941,22.2981
8942,22.4374
8943,22.5638
8944,22.6773
8945,22.7866
8946,22.87
8947,22.9534
8948,23.0239
8949,23.0815
8950,23.1263
8951,23.1581
8952,23.177
8953,23.183
8954,23.1546
8955,23.1349
8956,23.0979
8957,23.048
8958,22.9809
8959,22.9052
8960,22.8124
8961,22.698
8962,22.5879
8963,22.4692
8964,22.3376
8965,22.2018
8966,22.0659
8967,21.9214
8968,21.8672
8969,21.7313
8970,21.6127
8971,21.4768
8972,21.328
8973,21.1749
8974,21.0218
8975,20.8688
8976,20.7114
8977,20.5755
8978,20.4439
8979,20.3166
8980,20.198
8981,20.1137
8982,20.1025
8983,20.1171
8984,20.0543
8985,19.9873
8986,19.9374
8987,19.8875
8988,19.8806
8989,19.8737
8990,19.9013
8991,19.9202
8992,19.9821
8993,20.0354
8994,20.0973
8995,20.1722
8996,20.2556
8997,20.3519
8998,20.4568
8999,20.566
9000,20.6925
